time, WVHT, MWD, DPD
10-Jun-2023 00:20:00, 0.1, 77, 4.12
10-Jun-2023 00:30:00, 0.1, 231, 4.43
10-Jun-2023 00:40:00, 0.1, 106, 4.57
10-Jun-2023 00:50:00, 0.0, 14, 4.60
10-Jun-2023 01:00:00, 0.1, 12, 4.60
10-Jun-2023 01:10:00, 0.1, 76, 4.68
10-Jun-2023 01:20:00, 0.1, 119, 2.58
10-Jun-2023 01:30:00, 0.1, 54, 4.64
10-Jun-2023 01:40:00, 0.0, 34, 4.60
10-Jun-2023 01:50:00, 0.0, 215, 4.57
10-Jun-2023 02:00:00, 0.0, 99, 4.57
10-Jun-2023 02:10:00, 0.0, 191, 4.60
10-Jun-2023 02:20:00, 0.0, 320, 4.64
10-Jun-2023 02:30:00, 0.0, 110, 4.64
10-Jun-2023 02:40:00, 0.0, 194, 4.60
10-Jun-2023 02:50:00, 0.0, 87, 4.68
10-Jun-2023 03:00:00, 0.0, 203, 4.64
10-Jun-2023 03:10:00, 0.0, 306, 4.60
10-Jun-2023 03:20:00, 0.0, 296, 4.43
10-Jun-2023 03:30:00, 0.0, 151, 4.57
10-Jun-2023 03:40:00, 0.0, 53, 4.60
10-Jun-2023 03:50:00, 0.0, 205, 4.60
10-Jun-2023 04:00:00, 0.0, 124, 4.64
10-Jun-2023 04:10:00, 0.0, 76, 4.60
10-Jun-2023 04:20:00, 0.0, 71, 4.64
10-Jun-2023 04:30:00, 0.0, 93, 4.68
10-Jun-2023 04:40:00, 0.0, 97, 4.64
10-Jun-2023 04:50:00, 0.0, 79, 4.60
10-Jun-2023 05:00:00, 0.0, 196, 4.60
10-Jun-2023 05:10:00, 0.0, 85, 4.64
10-Jun-2023 05:20:00, 0.1, 124, 3.09
10-Jun-2023 05:30:00, 0.1, 134, 3.88
10-Jun-2023 05:40:00, 0.0, 121, 3.96
10-Jun-2023 05:50:00, 0.0, 113, 4.10
10-Jun-2023 06:00:00, 0.1, 104, 1.47
10-Jun-2023 06:10:00, 0.1, 98, 1.59
10-Jun-2023 06:20:00, 0.1, 89, 1.60
10-Jun-2023 06:30:00, 0.1, 92, 1.66
10-Jun-2023 06:40:00, 0.1, 91, 1.54
10-Jun-2023 06:50:00, 0.1, 87, 1.55
10-Jun-2023 07:00:00, 0.1, 86, 1.58
10-Jun-2023 07:10:00, 0.1, 88, 1.66
10-Jun-2023 07:20:00, 0.1, 84, 1.73
10-Jun-2023 07:30:00, 0.1, 76, 1.65
10-Jun-2023 07:40:00, 0.1, 74, 1.70
10-Jun-2023 07:50:00, 0.1, 73, 1.70
10-Jun-2023 08:00:00, 0.1, 82, 1.70
10-Jun-2023 08:10:00, 0.1, 83, 1.65
10-Jun-2023 08:20:00, 0.1, 86, 1.65
10-Jun-2023 08:30:00, 0.1, 90, 1.67
10-Jun-2023 08:40:00, 0.1, 88, 1.61
10-Jun-2023 08:50:00, 0.0, 74, 1.58
10-Jun-2023 09:00:00, 0.0, 75, 1.53
10-Jun-2023 09:10:00, 0.0, 75, 1.54
10-Jun-2023 09:20:00, 0.0, 76, 1.56
10-Jun-2023 09:30:00, 0.0, 76, 1.49
10-Jun-2023 09:40:00, 0.0, 71, 1.60
10-Jun-2023 09:50:00, 0.1, 78, 1.54
10-Jun-2023 10:00:00, 0.1, 85, 1.54
10-Jun-2023 10:10:00, 0.1, 94, 1.49
10-Jun-2023 10:20:00, 0.1, 88, 1.59
10-Jun-2023 10:30:00, 0.1, 84, 1.73
10-Jun-2023 10:40:00, 0.1, 80, 1.89
10-Jun-2023 10:50:00, 0.1, 79, 2.02
10-Jun-2023 11:00:00, 0.1, 72, 1.54
10-Jun-2023 11:10:00, 0.1, 66, 1.80
10-Jun-2023 11:20:00, 0.1, 62, 1.90
10-Jun-2023 11:30:00, 0.1, 66, 1.79
10-Jun-2023 11:40:00, 0.1, 78, 1.85
10-Jun-2023 11:50:00, 0.1, 78, 1.81
10-Jun-2023 12:00:00, 0.1, 75, 2.79
10-Jun-2023 12:10:00, 0.1, 71, 2.67
10-Jun-2023 12:20:00, 0.1, 71, 2.66
10-Jun-2023 12:30:00, 0.1, 78, 2.72
10-Jun-2023 12:40:00, 0.1, 104, 2.91
10-Jun-2023 12:50:00, 0.1, 108, 2.52
10-Jun-2023 13:00:00, 0.1, 99, 2.71
10-Jun-2023 13:10:00, 0.1, 106, 2.72
10-Jun-2023 13:20:00, 0.1, 102, 1.59
10-Jun-2023 13:30:00, 0.2, 101, 2.74
10-Jun-2023 13:40:00, 0.2, 58, 1.82
10-Jun-2023 13:50:00, 0.2, 272, 4.24
10-Jun-2023 14:00:00, 0.2, 98, 2.41
10-Jun-2023 14:10:00, 0.1, 75, 2.83
10-Jun-2023 14:20:00, 0.2, 76, 2.75
10-Jun-2023 14:30:00, 0.1, 75, 1.74
10-Jun-2023 14:40:00, 0.2, 79, 1.85
10-Jun-2023 14:50:00, 0.2, 88, 1.98
10-Jun-2023 15:00:00, 0.2, 87, 1.94
10-Jun-2023 15:10:00, 0.3, 91, 2.07
10-Jun-2023 15:20:00, 0.3, 87, 2.15
10-Jun-2023 15:30:00, 0.3, 82, 2.03
10-Jun-2023 15:40:00, 0.3, 75, 2.45
10-Jun-2023 15:50:00, 0.3, 69, 2.16
10-Jun-2023 16:00:00, 0.3, 64, 2.59
10-Jun-2023 16:10:00, 0.4, 70, 2.62
10-Jun-2023 16:20:00, 0.4, 80, 2.88
10-Jun-2023 16:30:00, 0.4, 85, 2.90
10-Jun-2023 16:40:00, 0.5, 88, 3.03
10-Jun-2023 16:50:00, 0.5, 92, 2.74
10-Jun-2023 17:00:00, 0.5, 92, 2.84
10-Jun-2023 17:10:00, 0.5, 88, 2.62
10-Jun-2023 17:20:00, 0.5, 93, 3.02
10-Jun-2023 17:30:00, 0.5, 92, 3.13
10-Jun-2023 17:40:00, 0.4, 91, 2.97
10-Jun-2023 17:50:00, 0.5, 88, 2.81
10-Jun-2023 18:00:00, 0.5, 89, 2.96
10-Jun-2023 18:10:00, 0.5, 82, 2.93
10-Jun-2023 18:20:00, 0.4, 84, 3.43
10-Jun-2023 18:30:00, 0.4, 86, 3.06
10-Jun-2023 18:40:00, 0.5, 98, 2.66
10-Jun-2023 18:50:00, 0.5, 104, 3.32
10-Jun-2023 19:00:00, 0.5, 98, 3.38
10-Jun-2023 19:10:00, 0.5, 98, 3.56
10-Jun-2023 19:20:00, 0.5, 92, 3.05
10-Jun-2023 19:30:00, 0.5, 95, 3.38
10-Jun-2023 19:40:00, 0.5, 100, 2.66
10-Jun-2023 19:50:00, 0.5, 100, 3.83
10-Jun-2023 20:00:00, 0.5, 104, 3.45
10-Jun-2023 20:10:00, 0.5, 103, 3.60
10-Jun-2023 20:20:00, 0.5, 102, 3.69
10-Jun-2023 20:30:00, 0.5, 104, 3.58
10-Jun-2023 20:40:00, 0.5, 101, 3.58
10-Jun-2023 20:50:00, 0.5, 100, 3.47
10-Jun-2023 21:00:00, 0.5, 98, 2.56
10-Jun-2023 21:10:00, 0.5, 102, 3.86
10-Jun-2023 21:20:00, 0.5, 90, 3.78
10-Jun-2023 21:30:00, 0.5, 94, 3.21
10-Jun-2023 21:40:00, 0.5, 86, 3.78
10-Jun-2023 21:50:00, 0.5, 87, 2.84
10-Jun-2023 22:00:00, 0.5, 79, 2.88
10-Jun-2023 22:10:00, 0.5, 86, 3.45
10-Jun-2023 22:20:00, 0.5, 83, 3.81
10-Jun-2023 22:30:00, 0.5, 76, 3.62
10-Jun-2023 22:40:00, 0.5, 83, 3.13
10-Jun-2023 22:50:00, 0.5, 80, 3.49
10-Jun-2023 23:00:00, 0.5, 75, 3.78
10-Jun-2023 23:10:00, 0.6, 81, 3.56
10-Jun-2023 23:20:00, 0.5, 81, 2.98
10-Jun-2023 23:30:00, 0.5, 88, 2.94
10-Jun-2023 23:40:00, 0.5, 96, 3.03
10-Jun-2023 23:50:00, 0.5, 94, 2.97
11-Jun-2023 00:00:00, 0.5, 90, 3.32
11-Jun-2023 00:10:00, 0.5, 83, 3.38
11-Jun-2023 00:20:00, 0.5, 84, 3.18
11-Jun-2023 00:30:00, 0.5, 86, 3.21
11-Jun-2023 00:40:00, 0.4, 87, 3.88
11-Jun-2023 00:50:00, 0.5, 89, 3.38
11-Jun-2023 01:00:00, 0.5, 87, 3.71
11-Jun-2023 01:10:00, 0.4, 86, 3.14
11-Jun-2023 01:20:00, 0.4, 80, 3.34
11-Jun-2023 01:30:00, 0.4, 74, 2.93
11-Jun-2023 01:40:00, 0.4, 72, 3.08
11-Jun-2023 01:50:00, 0.4, 67, 3.30
11-Jun-2023 02:00:00, 0.4, 73, 3.02
11-Jun-2023 02:10:00, 0.4, 73, 3.81
11-Jun-2023 02:20:00, 0.4, 72, 2.84
11-Jun-2023 02:30:00, 0.4, 76, 3.83
11-Jun-2023 02:40:00, 0.4, 83, 3.76
11-Jun-2023 02:50:00, 0.4, 83, 3.93
11-Jun-2023 03:00:00, 0.4, 78, 2.91
11-Jun-2023 03:10:00, 0.4, 81, 4.30
11-Jun-2023 03:20:00, 0.4, 83, 3.13
11-Jun-2023 03:30:00, 0.4, 81, 4.47
11-Jun-2023 03:40:00, 0.4, 81, 3.86
11-Jun-2023 03:50:00, 0.3, 80, 2.77
11-Jun-2023 04:00:00, 0.3, 83, 3.05
11-Jun-2023 04:10:00, 0.3, 88, 4.10
11-Jun-2023 04:20:00, 0.3, 89, 2.91
11-Jun-2023 04:30:00, 0.4, 86, 4.01
11-Jun-2023 04:40:00, 0.4, 88, 2.81
11-Jun-2023 04:50:00, 0.3, 87, 3.67
11-Jun-2023 05:00:00, 0.3, 91, 2.44
11-Jun-2023 05:10:00, 0.3, 87, 2.81
11-Jun-2023 05:20:00, 0.3, 79, 2.50
11-Jun-2023 05:30:00, 0.3, 72, 4.24
11-Jun-2023 05:40:00, 0.3, 68, 4.07
11-Jun-2023 05:50:00, 0.3, 75, 4.10
11-Jun-2023 06:00:00, 0.3, 88, 2.58
11-Jun-2023 06:10:00, 0.3, 96, 3.83
11-Jun-2023 06:20:00, 0.3, 98, 4.27
11-Jun-2023 06:30:00, 0.2, 95, 3.81
11-Jun-2023 06:40:00, 0.3, 92, 3.93
11-Jun-2023 06:50:00, 0.2, 95, 4.07
11-Jun-2023 07:00:00, 0.2, 98, 4.21
11-Jun-2023 07:10:00, 0.2, 93, 4.07
11-Jun-2023 07:20:00, 0.2, 96, 4.01
11-Jun-2023 07:30:00, 0.2, 96, 2.46
11-Jun-2023 07:40:00, 0.2, 100, 3.91
11-Jun-2023 07:50:00, 0.2, 99, 3.93
11-Jun-2023 08:00:00, 0.2, 109, 3.91
11-Jun-2023 08:10:00, 0.2, 113, 4.18
11-Jun-2023 08:20:00, 0.2, 113, 4.04
11-Jun-2023 08:30:00, 0.2, 116, 3.93
11-Jun-2023 08:40:00, 0.2, 111, 3.91
11-Jun-2023 08:50:00, 0.2, 108, 3.69
11-Jun-2023 09:00:00, 0.2, 111, 3.99
11-Jun-2023 09:10:00, 0.2, 112, 3.62
11-Jun-2023 09:20:00, 0.2, 107, 3.78
11-Jun-2023 09:30:00, 0.2, 105, 3.99
11-Jun-2023 09:40:00, 0.2, 107, 3.81
11-Jun-2023 09:50:00, 0.2, 102, 4.04
11-Jun-2023 10:00:00, 0.2, 82, 3.86
11-Jun-2023 10:10:00, 0.2, 67, 3.73
11-Jun-2023 10:20:00, 0.2, 72, 3.93
11-Jun-2023 10:30:00, 0.2, 62, 4.04
11-Jun-2023 10:40:00, 0.2, 66, 3.71
11-Jun-2023 10:50:00, 0.2, 72, 3.64
11-Jun-2023 11:00:00, 0.2, 59, 3.86
11-Jun-2023 11:10:00, 0.2, 57, 3.58
11-Jun-2023 11:20:00, 0.2, 62, 3.76
11-Jun-2023 11:30:00, 0.2, 74, 3.47
11-Jun-2023 11:40:00, 0.2, 74, 3.60
11-Jun-2023 11:50:00, 0.2, 79, 3.41
11-Jun-2023 12:00:00, 0.2, 84, 3.64
11-Jun-2023 12:10:00, 0.2, 91, 3.71
11-Jun-2023 12:20:00, 0.2, 93, 3.73
11-Jun-2023 12:30:00, 0.2, 102, 3.60
11-Jun-2023 12:40:00, 0.2, 101, 3.99
11-Jun-2023 12:50:00, 0.2, 99, 3.49
11-Jun-2023 13:00:00, 0.2, 106, 3.69
11-Jun-2023 13:10:00, 0.1, 106, 3.83
11-Jun-2023 13:20:00, 0.2, 100, 3.73
11-Jun-2023 13:30:00, 0.2, 94, 3.88
11-Jun-2023 13:40:00, 0.2, 99, 4.01
11-Jun-2023 13:50:00, 0.2, 93, 3.49
11-Jun-2023 14:00:00, 0.2, 94, 3.56
11-Jun-2023 14:10:00, 0.2, 94, 3.81
11-Jun-2023 14:20:00, 0.2, 90, 1.65
11-Jun-2023 14:30:00, 0.2, 87, 1.83
11-Jun-2023 14:40:00, 0.2, 82, 3.67
11-Jun-2023 14:50:00, 0.2, 83, 3.49
11-Jun-2023 15:00:00, 0.2, 84, 3.56
11-Jun-2023 15:10:00, 0.2, 87, 3.93
11-Jun-2023 15:20:00, 0.2, 85, 1.83
11-Jun-2023 15:30:00, 0.2, 80, 3.76
11-Jun-2023 15:40:00, 0.2, 78, 3.51
11-Jun-2023 15:50:00, 0.2, 80, 3.76
11-Jun-2023 16:00:00, 0.2, 77, 3.60
11-Jun-2023 16:10:00, 0.2, 78, 3.45
11-Jun-2023 16:20:00, 0.2, 79, 3.93
11-Jun-2023 16:30:00, 0.1, 75, 3.43
11-Jun-2023 16:40:00, 0.1, 71, 3.67
11-Jun-2023 16:50:00, 0.1, 69, 3.47
11-Jun-2023 17:00:00, 0.1, 66, 3.69
11-Jun-2023 17:10:00, 0.1, 63, 3.86
11-Jun-2023 17:20:00, 0.1, 60, 3.96
11-Jun-2023 17:30:00, 0.1, 57, 3.67
11-Jun-2023 17:40:00, 0.1, 59, 3.56
11-Jun-2023 17:50:00, 0.2, 57, 3.19
11-Jun-2023 18:00:00, 0.1, 60, 2.81
11-Jun-2023 18:10:00, 0.1, 65, 3.86
11-Jun-2023 18:20:00, 0.1, 71, 3.32
11-Jun-2023 18:30:00, 0.2, 77, 3.60
11-Jun-2023 18:40:00, 0.2, 80, 3.86
11-Jun-2023 18:50:00, 0.2, 91, 4.24
11-Jun-2023 19:00:00, 0.2, 100, 4.30
11-Jun-2023 19:10:00, 0.1, 107, 4.01
11-Jun-2023 19:20:00, 0.1, 108, 5.03
11-Jun-2023 19:30:00, 0.1, 114, 4.40
11-Jun-2023 19:40:00, 0.2, 122, 4.37
11-Jun-2023 19:50:00, 0.2, 122, 5.08
11-Jun-2023 20:00:00, 0.1, 121, 2.93
11-Jun-2023 20:10:00, 0.2, 119, 2.94
11-Jun-2023 20:20:00, 0.1, 121, 2.90
11-Jun-2023 20:30:00, 0.1, 117, 4.33
11-Jun-2023 20:40:00, 0.1, 113, 4.95
11-Jun-2023 20:50:00, 0.1, 109, 4.79
11-Jun-2023 21:00:00, 0.1, 111, 4.33
11-Jun-2023 21:10:00, 0.1, 114, 4.75
11-Jun-2023 21:20:00, 0.1, 115, 4.83
11-Jun-2023 21:30:00, 0.1, 117, 3.56
11-Jun-2023 21:40:00, 0.1, 126, 4.83
11-Jun-2023 21:50:00, 0.1, 132, 4.60
11-Jun-2023 22:00:00, 0.1, 125, 4.71
11-Jun-2023 22:10:00, 0.1, 118, 4.33
11-Jun-2023 22:20:00, 0.1, 112, 4.71
11-Jun-2023 22:30:00, 0.1, 112, 4.24
11-Jun-2023 22:40:00, 0.1, 114, 4.75
11-Jun-2023 22:50:00, 0.1, 113, 4.37
11-Jun-2023 23:00:00, 0.1, 108, 4.47
11-Jun-2023 23:10:00, 0.1, 104, 3.96
11-Jun-2023 23:20:00, 0.1, 97, 4.01
11-Jun-2023 23:30:00, 0.1, 92, 3.88
11-Jun-2023 23:40:00, 0.1, 96, 4.64
11-Jun-2023 23:50:00, 0.1, 98, 4.71
12-Jun-2023 00:00:00, 0.1, 100, 4.64
12-Jun-2023 00:10:00, 0.1, 100, 4.27
12-Jun-2023 00:20:00, 0.1, 95, 4.50
12-Jun-2023 00:30:00, 0.1, 91, 4.27
12-Jun-2023 00:40:00, 0.1, 85, 4.47
12-Jun-2023 00:50:00, 0.1, 81, 4.24
12-Jun-2023 01:00:00, 0.1, 84, 4.60
12-Jun-2023 01:10:00, 0.1, 84, 4.40
12-Jun-2023 01:20:00, 0.1, 83, 3.96
12-Jun-2023 01:30:00, 0.2, 113, 4.57
12-Jun-2023 01:40:00, 0.2, 197, 4.30
12-Jun-2023 01:50:00, 0.1, 186, 4.37
12-Jun-2023 02:00:00, 0.1, 86, 4.57
12-Jun-2023 02:10:00, 0.1, 81, 4.10
12-Jun-2023 02:20:00, 0.1, 79, 4.37
12-Jun-2023 02:30:00, 0.1, 81, 3.25
12-Jun-2023 02:40:00, 0.1, 79, 4.37
12-Jun-2023 02:50:00, 0.1, 78, 4.30
12-Jun-2023 03:00:00, 0.1, 79, 4.21
12-Jun-2023 03:10:00, 0.1, 79, 3.99
12-Jun-2023 03:20:00, 0.1, 82, 4.04
12-Jun-2023 03:30:00, 0.1, 84, 4.21
12-Jun-2023 03:40:00, 0.1, 83, 4.37
12-Jun-2023 03:50:00, 0.1, 79, 3.69
12-Jun-2023 04:00:00, 0.1, 78, 3.62
12-Jun-2023 04:10:00, 0.1, 76, 3.81
12-Jun-2023 04:20:00, 0.1, 76, 3.91
12-Jun-2023 04:30:00, 0.1, 77, 3.76
12-Jun-2023 04:40:00, 0.1, 76, 3.81
12-Jun-2023 04:50:00, 0.1, 72, 4.04
12-Jun-2023 05:00:00, 0.1, 70, 3.76
12-Jun-2023 05:10:00, 0.1, 65, 4.12
12-Jun-2023 05:20:00, 0.1, 62, 3.67
12-Jun-2023 05:30:00, 0.1, 63, 3.91
12-Jun-2023 05:40:00, 0.1, 62, 4.04
12-Jun-2023 05:50:00, 0.1, 85, 3.69
12-Jun-2023 06:00:00, 0.1, 115, 3.88
12-Jun-2023 06:10:00, 0.1, 142, 3.96
12-Jun-2023 06:20:00, 0.1, 170, 3.88
12-Jun-2023 06:30:00, 0.1, 197, 3.60
12-Jun-2023 06:40:00, 0.1, 222, 3.69
12-Jun-2023 06:50:00, 0.1, 246, 3.41
12-Jun-2023 07:00:00, 0.1, 265, 3.96
12-Jun-2023 07:10:00, 0.1, 281, 3.54
12-Jun-2023 07:20:00, 0.1, 313, 4.04
12-Jun-2023 07:30:00, 0.1, 192, 3.83
12-Jun-2023 07:40:00, 0.1, 7, 3.99
12-Jun-2023 07:50:00, 0.1, 7, 4.15
12-Jun-2023 08:00:00, 0.1, 8, 3.49
12-Jun-2023 08:10:00, 0.1, 8, 3.96
12-Jun-2023 08:20:00, 0.1, 10, 3.99
12-Jun-2023 08:30:00, 0.1, 22, 1.66
12-Jun-2023 08:40:00, 0.1, 83, 1.80
12-Jun-2023 08:50:00, 0.1, 150, 1.94
12-Jun-2023 09:00:00, 0.2, 170, 2.11
12-Jun-2023 09:10:00, 0.2, 186, 2.25
12-Jun-2023 09:20:00, 0.2, 199, 2.15
12-Jun-2023 09:30:00, 0.2, 207, 2.11
12-Jun-2023 09:40:00, 0.2, 208, 2.29
12-Jun-2023 09:50:00, 0.2, 209, 2.43
12-Jun-2023 10:00:00, 0.2, 208, 2.25
12-Jun-2023 10:10:00, 0.2, 205, 2.31
12-Jun-2023 10:20:00, 0.2, 202, 2.29
12-Jun-2023 10:30:00, 0.2, 194, 2.26
12-Jun-2023 10:40:00, 0.2, 186, 2.33
12-Jun-2023 10:50:00, 0.2, 184, 2.07
12-Jun-2023 11:00:00, 0.2, 188, 2.31
12-Jun-2023 11:10:00, 0.2, 192, 2.38
12-Jun-2023 11:20:00, 0.2, 198, 2.36
12-Jun-2023 11:30:00, 0.2, 204, 2.48
12-Jun-2023 11:40:00, 0.2, 205, 2.27
12-Jun-2023 11:50:00, 0.2, 207, 2.19
12-Jun-2023 12:00:00, 0.2, 214, 2.25
12-Jun-2023 12:10:00, 0.2, 224, 2.42
12-Jun-2023 12:20:00, 0.2, 217, 4.21
12-Jun-2023 12:30:00, 0.2, 215, 2.26
12-Jun-2023 12:40:00, 0.2, 217, 2.20
12-Jun-2023 12:50:00, 0.2, 217, 2.31
12-Jun-2023 13:00:00, 0.1, 222, 2.10
12-Jun-2023 13:10:00, 0.1, 220, 2.13
12-Jun-2023 13:20:00, 0.1, 228, 2.15
12-Jun-2023 13:30:00, 0.1, 235, 2.15
12-Jun-2023 13:40:00, 0.1, 219, 4.18
12-Jun-2023 13:50:00, 0.2, 216, 3.51
12-Jun-2023 14:00:00, 0.1, 210, 2.08
12-Jun-2023 14:10:00, 0.1, 201, 1.97
12-Jun-2023 14:20:00, 0.1, 204, 1.90
12-Jun-2023 14:30:00, 0.1, 199, 1.91
12-Jun-2023 14:40:00, 0.1, 194, 1.91
12-Jun-2023 14:50:00, 0.1, 193, 1.87
12-Jun-2023 15:00:00, 0.1, 114, 1.82
12-Jun-2023 15:10:00, 0.1, 31, 3.76
12-Jun-2023 15:20:00, 0.1, 16, 3.71
12-Jun-2023 15:30:00, 0.1, 14, 3.81
12-Jun-2023 15:40:00, 0.1, 13, 3.81
12-Jun-2023 15:50:00, 0.1, 31, 3.60
12-Jun-2023 16:00:00, 0.1, 69, 4.30
12-Jun-2023 16:10:00, 0.1, 124, 3.54
12-Jun-2023 16:20:00, 0.1, 112, 3.73
12-Jun-2023 16:30:00, 0.1, 77, 4.30
12-Jun-2023 16:40:00, 0.1, 77, 3.81
12-Jun-2023 16:50:00, 0.0, 72, 4.24
12-Jun-2023 17:00:00, 0.0, 83, 3.78
12-Jun-2023 17:10:00, 0.0, 92, 3.58
12-Jun-2023 17:20:00, 0.0, 89, 3.86
12-Jun-2023 17:30:00, 0.0, 87, 4.04
12-Jun-2023 17:40:00, 0.0, 88, 4.10
12-Jun-2023 17:50:00, 0.0, 87, 3.88
12-Jun-2023 18:00:00, 0.0, 89, 3.96
12-Jun-2023 18:10:00, 0.0, 95, 4.10
12-Jun-2023 18:20:00, 0.0, 90, 3.64
12-Jun-2023 18:30:00, 0.0, 88, 3.71
12-Jun-2023 18:40:00, 0.0, 86, 3.99
12-Jun-2023 18:50:00, 0.0, 87, 3.93
12-Jun-2023 19:00:00, 0.1, 95, 1.50
12-Jun-2023 19:10:00, 0.1, 77, 1.54
12-Jun-2023 19:20:00, 0.1, 59, 1.64
12-Jun-2023 19:30:00, 0.1, 54, 1.61
12-Jun-2023 19:40:00, 0.1, 62, 1.76
12-Jun-2023 19:50:00, 0.2, 73, 1.78
12-Jun-2023 20:00:00, 0.2, 76, 1.73
12-Jun-2023 20:10:00, 0.2, 78, 1.75
12-Jun-2023 20:20:00, 0.2, 81, 1.90
12-Jun-2023 20:30:00, 0.2, 78, 1.90
12-Jun-2023 20:40:00, 0.2, 72, 2.01
12-Jun-2023 20:50:00, 0.2, 71, 2.00
12-Jun-2023 21:00:00, 0.2, 75, 1.94
12-Jun-2023 21:10:00, 0.3, 78, 2.14
12-Jun-2023 21:20:00, 0.3, 75, 2.40
12-Jun-2023 21:30:00, 0.3, 70, 2.23
12-Jun-2023 21:40:00, 0.3, 69, 2.43
12-Jun-2023 21:50:00, 0.3, 64, 2.59
12-Jun-2023 22:00:00, 0.3, 62, 2.51
12-Jun-2023 22:10:00, 0.3, 66, 2.75
12-Jun-2023 22:20:00, 0.3, 71, 2.88
12-Jun-2023 22:30:00, 0.3, 72, 2.69
12-Jun-2023 22:40:00, 0.3, 70, 2.64
12-Jun-2023 22:50:00, 0.3, 71, 2.76
12-Jun-2023 23:00:00, 0.3, 68, 2.62
12-Jun-2023 23:10:00, 0.2, 65, 2.64
12-Jun-2023 23:20:00, 0.2, 66, 2.77
12-Jun-2023 23:30:00, 0.2, 67, 2.70
12-Jun-2023 23:40:00, 0.2, 66, 2.48
12-Jun-2023 23:50:00, 0.2, 67, 2.59
13-Jun-2023 00:00:00, 0.3, 127, 2.57
13-Jun-2023 00:10:00, 0.2, 126, 3.88
13-Jun-2023 00:20:00, 0.2, 86, 2.52
13-Jun-2023 00:30:00, 0.2, 70, 2.40
13-Jun-2023 00:40:00, 0.2, 69, 2.38
13-Jun-2023 00:50:00, 0.3, 70, 2.55
13-Jun-2023 01:00:00, 0.3, 72, 2.72
13-Jun-2023 01:10:00, 0.4, 72, 2.53
13-Jun-2023 01:20:00, 0.4, 63, 2.74
13-Jun-2023 01:30:00, 0.4, 59, 2.62
13-Jun-2023 01:40:00, 0.4, 60, 3.00
13-Jun-2023 01:50:00, 0.4, 64, 2.91
13-Jun-2023 02:00:00, 0.4, 69, 2.87
13-Jun-2023 02:10:00, 0.4, 69, 2.79
