time, WVHT, MWD, DPD
13-Jun-2023 02:20:00, 0.4, 67, 3.05
13-Jun-2023 02:30:00, 0.5, 64, 3.09
13-Jun-2023 02:40:00, 0.5, 63, 3.25
13-Jun-2023 02:50:00, 0.4, 62, 3.19
13-Jun-2023 03:00:00, 0.4, 66, 3.19
13-Jun-2023 03:10:00, 0.4, 64, 3.28
13-Jun-2023 03:20:00, 0.4, 63, 3.09
13-Jun-2023 03:30:00, 0.3, 61, 3.14
13-Jun-2023 03:40:00, 0.3, 60, 3.05
13-Jun-2023 03:50:00, 0.3, 59, 2.85
13-Jun-2023 04:00:00, 0.3, 54, 3.08
13-Jun-2023 04:10:00, 0.3, 53, 3.16
13-Jun-2023 04:20:00, 0.3, 55, 3.08
13-Jun-2023 04:30:00, 0.3, 59, 3.14
13-Jun-2023 04:40:00, 0.2, 65, 2.90
13-Jun-2023 04:50:00, 0.2, 76, 3.00
13-Jun-2023 05:00:00, 0.2, 83, 2.90
13-Jun-2023 05:10:00, 0.2, 81, 2.96
13-Jun-2023 05:20:00, 0.2, 59, 2.93
13-Jun-2023 05:30:00, 0.2, 38, 3.06
13-Jun-2023 05:40:00, 0.2, 32, 2.85
13-Jun-2023 05:50:00, 0.2, 38, 2.90
13-Jun-2023 06:00:00, 0.2, 45, 2.90
13-Jun-2023 06:10:00, 0.2, 45, 2.75
13-Jun-2023 06:20:00, 0.1, 36, 2.83
13-Jun-2023 06:30:00, 0.2, 24, 2.66
13-Jun-2023 06:40:00, 0.1, 13, 2.71
13-Jun-2023 06:50:00, 0.1, 4, 2.85
13-Jun-2023 07:00:00, 0.1, 267, 2.63
13-Jun-2023 07:10:00, 0.1, 350, 2.72
13-Jun-2023 07:20:00, 0.1, 348, 2.74
13-Jun-2023 07:30:00, 0.1, 350, 2.66
13-Jun-2023 07:40:00, 0.1, 107, 2.66
13-Jun-2023 07:50:00, 0.1, 19, 3.96
13-Jun-2023 08:00:00, 0.1, 13, 4.01
13-Jun-2023 08:10:00, 0.1, 270, 2.56
13-Jun-2023 08:20:00, 0.1, 353, 2.38
13-Jun-2023 08:30:00, 0.1, 349, 2.48
13-Jun-2023 08:40:00, 0.1, 356, 2.60
13-Jun-2023 08:50:00, 0.1, 73, 2.38
13-Jun-2023 09:00:00, 0.1, 5, 2.35
13-Jun-2023 09:10:00, 0.1, 10, 2.45
13-Jun-2023 09:20:00, 0.1, 2, 2.32
13-Jun-2023 09:30:00, 0.1, 13, 1.65
13-Jun-2023 09:40:00, 0.1, 46, 2.36
13-Jun-2023 09:50:00, 0.1, 113, 2.28
13-Jun-2023 10:00:00, 0.1, 140, 1.87
13-Jun-2023 10:10:00, 0.1, 145, 1.88
13-Jun-2023 10:20:00, 0.1, 149, 1.86
13-Jun-2023 10:30:00, 0.1, 146, 1.95
13-Jun-2023 10:40:00, 0.1, 147, 1.96
13-Jun-2023 10:50:00, 0.1, 148, 1.97
13-Jun-2023 11:00:00, 0.1, 157, 1.94
13-Jun-2023 11:10:00, 0.1, 158, 1.84
13-Jun-2023 11:20:00, 0.1, 179, 3.91
13-Jun-2023 11:30:00, 0.1, 163, 4.75
13-Jun-2023 11:40:00, 0.1, 201, 1.96
13-Jun-2023 11:50:00, 0.1, 165, 2.01
13-Jun-2023 12:00:00, 0.1, 154, 2.03
13-Jun-2023 12:10:00, 0.1, 154, 2.08
13-Jun-2023 12:20:00, 0.1, 157, 2.03
13-Jun-2023 12:30:00, 0.1, 163, 1.97
13-Jun-2023 12:40:00, 0.1, 167, 2.01
13-Jun-2023 12:50:00, 0.1, 170, 1.98
13-Jun-2023 13:00:00, 0.1, 170, 2.06
13-Jun-2023 13:10:00, 0.1, 171, 1.96
13-Jun-2023 13:20:00, 0.1, 172, 1.87
13-Jun-2023 13:30:00, 0.1, 186, 1.95
13-Jun-2023 13:40:00, 0.1, 329, 4.04
13-Jun-2023 13:50:00, 0.1, 110, 4.21
13-Jun-2023 14:00:00, 0.1, 87, 4.24
13-Jun-2023 14:10:00, 0.1, 205, 4.30
13-Jun-2023 14:20:00, 0.1, 258, 1.69
13-Jun-2023 14:30:00, 0.1, 273, 1.79
13-Jun-2023 14:40:00, 0.1, 285, 1.82
13-Jun-2023 14:50:00, 0.1, 302, 1.76
13-Jun-2023 15:00:00, 0.1, 301, 4.21
13-Jun-2023 15:10:00, 0.1, 334, 1.52
13-Jun-2023 15:20:00, 0.1, 354, 1.75
13-Jun-2023 15:30:00, 0.1, 68, 4.27
13-Jun-2023 15:40:00, 0.1, 35, 1.60
13-Jun-2023 15:50:00, 0.0, 42, 4.27
13-Jun-2023 16:00:00, 0.0, 60, 4.12
13-Jun-2023 16:10:00, 0.0, 287, 1.60
13-Jun-2023 16:20:00, 0.0, 295, 4.21
13-Jun-2023 16:30:00, 0.0, 297, 1.51
13-Jun-2023 16:40:00, 0.0, 285, 4.21
13-Jun-2023 16:50:00, 0.0, 262, 4.18
13-Jun-2023 17:00:00, 0.0, 278, 1.41
13-Jun-2023 17:10:00, 0.0, 238, 4.27
13-Jun-2023 17:20:00, 0.0, 284, 1.57
13-Jun-2023 17:30:00, 0.0, 30, 4.04
13-Jun-2023 17:40:00, 0.0, 295, 3.93
13-Jun-2023 17:50:00, 0.0, 274, 2.75
13-Jun-2023 18:00:00, 0.0, 262, 4.30
13-Jun-2023 18:10:00, 0.0, 289, 3.41
13-Jun-2023 18:20:00, 0.0, 322, 4.24
13-Jun-2023 18:30:00, 0.0, 321, 1.80
13-Jun-2023 18:40:00, 0.0, 288, 1.54
13-Jun-2023 18:50:00, 0.0, 248, 1.57
13-Jun-2023 19:00:00, 0.0, 259, 4.04
13-Jun-2023 19:10:00, 0.0, 264, 4.47
13-Jun-2023 19:20:00, 0.0, 264, 4.24
13-Jun-2023 19:30:00, 0.1, 52, 3.88
13-Jun-2023 19:40:00, 0.1, 28, 3.93
13-Jun-2023 19:50:00, 0.0, 302, 4.12
13-Jun-2023 20:00:00, 0.1, 244, 3.16
13-Jun-2023 20:10:00, 0.0, 242, 3.23
13-Jun-2023 20:20:00, 0.0, 259, 3.16
13-Jun-2023 20:30:00, 0.0, 120, 4.10
13-Jun-2023 20:40:00, 0.0, 106, 4.12
13-Jun-2023 20:50:00, 0.0, 100, 4.12
13-Jun-2023 21:00:00, 0.0, 82, 4.15
13-Jun-2023 21:10:00, 0.1, 123, 3.73
13-Jun-2023 21:20:00, 0.1, 98, 4.30
13-Jun-2023 21:30:00, 0.1, 130, 4.43
13-Jun-2023 21:40:00, 0.0, 84, 4.43
13-Jun-2023 21:50:00, 0.0, 23, 4.50
13-Jun-2023 22:00:00, 0.0, 72, 4.47
13-Jun-2023 22:10:00, 0.0, 60, 3.91
13-Jun-2023 22:20:00, 0.0, 51, 4.10
13-Jun-2023 22:30:00, 0.0, 48, 4.01
13-Jun-2023 22:40:00, 0.0, 309, 4.10
13-Jun-2023 22:50:00, 0.0, 93, 3.96
13-Jun-2023 23:00:00, 0.0, 335, 3.93
13-Jun-2023 23:10:00, 0.0, 345, 1.57
13-Jun-2023 23:20:00, 0.0, 24, 1.57
13-Jun-2023 23:30:00, 0.0, 31, 3.16
13-Jun-2023 23:40:00, 0.0, 8, 3.16
13-Jun-2023 23:50:00, 0.0, 23, 4.40
14-Jun-2023 00:00:00, 0.0, 343, 3.96
14-Jun-2023 00:10:00, 0.0, 320, 3.41
14-Jun-2023 00:20:00, 0.0, 31, 3.91
14-Jun-2023 00:30:00, 0.0, 125, 2.28
14-Jun-2023 00:40:00, 0.0, 328, 1.87
14-Jun-2023 00:50:00, 0.1, 237, 4.64
14-Jun-2023 01:00:00, 0.0, 227, 4.60
14-Jun-2023 01:10:00, 0.1, 262, 2.06
14-Jun-2023 01:20:00, 0.0, 251, 1.82
14-Jun-2023 01:30:00, 0.0, 298, 1.74
14-Jun-2023 01:40:00, 0.0, 93, 2.88
14-Jun-2023 01:50:00, 0.0, 55, 5.45
14-Jun-2023 02:00:00, 0.0, 210, 1.82
14-Jun-2023 02:10:00, 0.0, 352, 2.22
14-Jun-2023 02:20:00, 0.0, 268, 3.88
14-Jun-2023 02:30:00, 0.0, 5, 4.37
14-Jun-2023 02:40:00, 0.0, 305, 1.84
14-Jun-2023 02:50:00, 0.0, 10, 2.76
14-Jun-2023 03:00:00, 0.0, 88, 2.56
14-Jun-2023 03:10:00, 0.0, 322, 2.51
14-Jun-2023 03:20:00, 0.0, 57, 2.76
14-Jun-2023 03:30:00, 0.0, 308, 2.26
14-Jun-2023 03:40:00, 0.0, 44, 2.57
14-Jun-2023 03:50:00, 0.0, 57, 3.39
14-Jun-2023 04:00:00, 0.0, 60, 3.14
14-Jun-2023 04:10:00, 0.0, 72, 3.18
14-Jun-2023 04:20:00, 0.0, 76, 3.78
14-Jun-2023 04:30:00, 0.0, 83, 3.71
14-Jun-2023 04:40:00, 0.0, 93, 3.78
14-Jun-2023 04:50:00, 0.0, 94, 3.71
14-Jun-2023 05:00:00, 0.0, 93, 3.02
14-Jun-2023 05:10:00, 0.0, 94, 3.83
14-Jun-2023 05:20:00, 0.0, 88, 3.78
14-Jun-2023 05:30:00, 0.0, 93, 1.53
14-Jun-2023 05:40:00, 0.0, 112, 2.63
14-Jun-2023 05:50:00, 0.0, 84, 2.98
14-Jun-2023 06:00:00, 0.0, 90, 2.51
14-Jun-2023 06:10:00, 0.0, 84, 3.78
14-Jun-2023 06:20:00, 0.0, 79, 3.49
14-Jun-2023 06:30:00, 0.0, 70, 3.76
14-Jun-2023 06:40:00, 0.0, 78, 3.67
14-Jun-2023 06:50:00, 0.0, 93, 3.56
14-Jun-2023 07:00:00, 0.0, 87, 3.88
14-Jun-2023 07:10:00, 0.0, 104, 3.78
14-Jun-2023 07:20:00, 0.0, 107, 3.81
14-Jun-2023 07:30:00, 0.0, 136, 3.81
14-Jun-2023 07:40:00, 0.0, 104, 2.65
14-Jun-2023 07:50:00, 0.0, 132, 3.06
14-Jun-2023 08:00:00, 0.0, 142, 2.26
14-Jun-2023 08:10:00, 0.0, 20, 3.69
14-Jun-2023 08:20:00, 0.0, 62, 2.98
14-Jun-2023 08:30:00, 0.0, 15, 3.43
14-Jun-2023 08:40:00, 0.0, 20, 2.23
14-Jun-2023 08:50:00, 0.0, 41, 2.62
14-Jun-2023 09:00:00, 0.0, 39, 2.72
14-Jun-2023 09:10:00, 0.0, 44, 3.86
14-Jun-2023 09:20:00, 0.0, 53, 4.57
14-Jun-2023 09:30:00, 0.0, 43, 2.58
14-Jun-2023 09:40:00, 0.0, 34, 2.45
14-Jun-2023 09:50:00, 0.0, 38, 2.70
14-Jun-2023 10:00:00, 0.0, 318, 4.07
14-Jun-2023 10:10:00, 0.0, 1, 3.23
14-Jun-2023 10:20:00, 0.0, 7, 1.40
14-Jun-2023 10:30:00, 0.0, 45, 1.41
14-Jun-2023 10:40:00, 0.0, 338, 1.46
14-Jun-2023 10:50:00, 0.0, 308, 1.69
14-Jun-2023 11:00:00, 0.0, 259, 1.66
14-Jun-2023 11:10:00, 0.0, 250, 1.59
14-Jun-2023 11:20:00, 0.0, 242, 1.50
14-Jun-2023 11:30:00, 0.0, 248, 1.60
14-Jun-2023 11:40:00, 0.0, 277, 1.55
14-Jun-2023 11:50:00, 0.0, 23, 1.60
14-Jun-2023 12:00:00, 0.0, 29, 1.46
14-Jun-2023 12:10:00, 0.0, 77, 1.42
14-Jun-2023 12:20:00, 0.0, 356, 4.64
14-Jun-2023 12:30:00, 0.0, 337, 4.60
14-Jun-2023 12:40:00, 0.1, 311, 3.19
14-Jun-2023 12:50:00, 0.1, 252, 3.30
14-Jun-2023 13:00:00, 0.1, 279, 3.39
14-Jun-2023 13:10:00, 0.0, 288, 4.10
14-Jun-2023 13:20:00, 0.0, 81, 4.10
14-Jun-2023 13:30:00, 0.0, 117, 1.89
14-Jun-2023 13:40:00, 0.0, 340, 1.67
14-Jun-2023 13:50:00, 0.0, 317, 1.75
14-Jun-2023 14:00:00, 0.0, 306, 4.27
14-Jun-2023 14:10:00, 0.0, 71, 3.96
14-Jun-2023 14:20:00, 0.0, 40, 4.21
14-Jun-2023 14:30:00, 0.0, 103, 4.12
14-Jun-2023 14:40:00, 0.0, 98, 4.18
14-Jun-2023 14:50:00, 0.0, 33, 4.24
14-Jun-2023 15:00:00, 0.0, 52, 4.24
14-Jun-2023 15:10:00, 0.1, 91, 3.83
14-Jun-2023 15:20:00, 0.0, 316, 3.73
14-Jun-2023 15:30:00, 0.0, 310, 3.45
14-Jun-2023 15:40:00, 0.0, 310, 3.34
14-Jun-2023 15:50:00, 0.0, 332, 3.13
14-Jun-2023 16:00:00, 0.0, 290, 1.33
14-Jun-2023 16:10:00, 0.1, 91, 1.47
14-Jun-2023 16:20:00, 0.1, 76, 1.56
14-Jun-2023 16:30:00, 0.1, 71, 1.76
14-Jun-2023 16:40:00, 0.2, 72, 1.84
14-Jun-2023 16:50:00, 0.2, 70, 1.84
14-Jun-2023 17:00:00, 0.2, 69, 2.05
14-Jun-2023 17:10:00, 0.2, 63, 1.97
14-Jun-2023 17:20:00, 0.2, 61, 2.09
14-Jun-2023 17:30:00, 0.2, 62, 2.17
14-Jun-2023 17:40:00, 0.2, 58, 2.06
14-Jun-2023 17:50:00, 0.2, 51, 2.18
14-Jun-2023 18:00:00, 0.2, 49, 2.22
14-Jun-2023 18:10:00, 0.2, 46, 2.18
14-Jun-2023 18:20:00, 0.2, 55, 2.10
14-Jun-2023 18:30:00, 0.2, 65, 2.07
14-Jun-2023 18:40:00, 0.3, 70, 2.18
14-Jun-2023 18:50:00, 0.3, 68, 2.23
14-Jun-2023 19:00:00, 0.2, 74, 2.27
14-Jun-2023 19:10:00, 0.2, 71, 2.20
14-Jun-2023 19:20:00, 0.2, 72, 2.17
14-Jun-2023 19:30:00, 0.2, 63, 2.23
14-Jun-2023 19:40:00, 0.2, 59, 2.30
14-Jun-2023 19:50:00, 0.3, 63, 2.33
14-Jun-2023 20:00:00, 0.3, 71, 2.11
14-Jun-2023 20:10:00, 0.3, 78, 2.43
14-Jun-2023 20:20:00, 0.3, 77, 2.11
14-Jun-2023 20:30:00, 0.2, 75, 2.32
14-Jun-2023 20:40:00, 0.3, 75, 2.40
14-Jun-2023 20:50:00, 0.3, 74, 2.13
14-Jun-2023 21:00:00, 0.3, 70, 2.40
14-Jun-2023 21:10:00, 0.3, 68, 2.45
14-Jun-2023 21:20:00, 0.3, 60, 2.46
14-Jun-2023 21:30:00, 0.3, 65, 2.54
14-Jun-2023 21:40:00, 0.2, 62, 2.34
14-Jun-2023 21:50:00, 0.3, 66, 2.48
14-Jun-2023 22:00:00, 0.3, 70, 2.45
14-Jun-2023 22:10:00, 0.3, 73, 2.38
14-Jun-2023 22:20:00, 0.3, 72, 2.30
14-Jun-2023 22:30:00, 0.3, 72, 2.45
14-Jun-2023 22:40:00, 0.3, 75, 2.36
14-Jun-2023 22:50:00, 0.3, 75, 2.50
14-Jun-2023 23:00:00, 0.3, 81, 2.71
14-Jun-2023 23:10:00, 0.3, 78, 2.44
14-Jun-2023 23:20:00, 0.3, 71, 2.52
14-Jun-2023 23:30:00, 0.4, 74, 2.80
14-Jun-2023 23:40:00, 0.3, 75, 2.71
14-Jun-2023 23:50:00, 0.4, 78, 2.75
15-Jun-2023 00:00:00, 0.4, 81, 2.98
15-Jun-2023 00:10:00, 0.4, 83, 2.87
15-Jun-2023 00:20:00, 0.5, 78, 2.87
15-Jun-2023 00:30:00, 0.5, 80, 2.87
15-Jun-2023 00:40:00, 0.5, 81, 2.80
15-Jun-2023 00:50:00, 0.5, 84, 2.93
15-Jun-2023 01:00:00, 0.5, 82, 3.25
15-Jun-2023 01:10:00, 0.6, 77, 3.30
15-Jun-2023 01:20:00, 0.6, 75, 3.26
15-Jun-2023 01:30:00, 0.6, 80, 3.13
15-Jun-2023 01:40:00, 0.6, 88, 3.41
15-Jun-2023 01:50:00, 0.6, 91, 3.28
15-Jun-2023 02:00:00, 0.7, 90, 3.60
15-Jun-2023 02:10:00, 0.6, 84, 3.49
15-Jun-2023 02:20:00, 0.7, 84, 3.88
15-Jun-2023 02:30:00, 0.7, 78, 3.43
15-Jun-2023 02:40:00, 0.8, 74, 3.62
15-Jun-2023 02:50:00, 0.7, 72, 3.62
15-Jun-2023 03:00:00, 0.7, 73, 3.60
15-Jun-2023 03:10:00, 0.7, 69, 3.43
15-Jun-2023 03:20:00, 0.6, 72, 3.67
15-Jun-2023 03:30:00, 0.6, 74, 3.69
15-Jun-2023 03:40:00, 0.6, 76, 3.56
15-Jun-2023 03:50:00, 0.6, 72, 3.67
15-Jun-2023 04:00:00, 0.6, 66, 3.71
15-Jun-2023 04:10:00, 0.5, 66, 4.07
15-Jun-2023 04:20:00, 0.5, 71, 3.41
15-Jun-2023 04:30:00, 0.5, 73, 3.64
15-Jun-2023 04:40:00, 0.5, 72, 3.88
15-Jun-2023 04:50:00, 0.5, 71, 3.47
15-Jun-2023 05:00:00, 0.4, 76, 3.43
15-Jun-2023 05:10:00, 0.4, 84, 3.54
15-Jun-2023 05:20:00, 0.4, 86, 3.56
15-Jun-2023 05:30:00, 0.4, 84, 3.28
15-Jun-2023 05:40:00, 0.4, 84, 3.23
15-Jun-2023 05:50:00, 0.4, 89, 3.43
15-Jun-2023 06:00:00, 0.4, 93, 3.19
15-Jun-2023 06:10:00, 0.4, 88, 3.21
15-Jun-2023 06:20:00, 0.4, 78, 3.35
15-Jun-2023 06:30:00, 0.4, 73, 3.38
15-Jun-2023 06:40:00, 0.3, 68, 3.32
15-Jun-2023 06:50:00, 0.3, 71, 3.14
15-Jun-2023 07:00:00, 0.4, 80, 2.63
15-Jun-2023 07:10:00, 0.3, 83, 2.97
15-Jun-2023 07:20:00, 0.3, 81, 3.03
15-Jun-2023 07:30:00, 0.3, 79, 3.13
15-Jun-2023 07:40:00, 0.3, 81, 2.48
15-Jun-2023 07:50:00, 0.3, 83, 3.06
15-Jun-2023 08:00:00, 0.3, 84, 2.56
15-Jun-2023 08:10:00, 0.3, 78, 3.00
15-Jun-2023 08:20:00, 0.3, 73, 2.71
15-Jun-2023 08:30:00, 0.3, 68, 3.05
15-Jun-2023 08:40:00, 0.3, 68, 2.98
15-Jun-2023 08:50:00, 0.3, 73, 2.94
15-Jun-2023 09:00:00, 0.3, 69, 2.87
15-Jun-2023 09:10:00, 0.3, 71, 2.74
15-Jun-2023 09:20:00, 0.3, 78, 2.85
15-Jun-2023 09:30:00, 0.2, 88, 2.83
15-Jun-2023 09:40:00, 0.2, 94, 2.76
15-Jun-2023 09:50:00, 0.2, 94, 2.72
15-Jun-2023 10:00:00, 0.2, 96, 2.74
15-Jun-2023 10:10:00, 0.2, 102, 2.67
15-Jun-2023 10:20:00, 0.2, 103, 2.54
15-Jun-2023 10:30:00, 0.2, 95, 2.71
15-Jun-2023 10:40:00, 0.2, 90, 2.55
15-Jun-2023 10:50:00, 0.2, 87, 2.56
15-Jun-2023 11:00:00, 0.2, 80, 2.59
15-Jun-2023 11:10:00, 0.2, 78, 2.71
15-Jun-2023 11:20:00, 0.2, 84, 2.74
15-Jun-2023 11:30:00, 0.2, 98, 2.26
15-Jun-2023 11:40:00, 0.2, 109, 2.56
15-Jun-2023 11:50:00, 0.2, 110, 2.51
15-Jun-2023 12:00:00, 0.1, 105, 2.52
15-Jun-2023 12:10:00, 0.1, 103, 2.55
15-Jun-2023 12:20:00, 0.1, 106, 2.65
15-Jun-2023 12:30:00, 0.1, 113, 2.45
15-Jun-2023 12:40:00, 0.1, 123, 2.46
15-Jun-2023 12:50:00, 0.1, 139, 2.67
15-Jun-2023 13:00:00, 0.1, 153, 2.48
15-Jun-2023 13:10:00, 0.1, 165, 2.76
15-Jun-2023 13:20:00, 0.1, 169, 2.36
15-Jun-2023 13:30:00, 0.1, 173, 2.66
15-Jun-2023 13:40:00, 0.1, 176, 2.54
15-Jun-2023 13:50:00, 0.1, 176, 2.48
15-Jun-2023 14:00:00, 0.1, 185, 2.64
15-Jun-2023 14:10:00, 0.1, 181, 2.63
15-Jun-2023 14:20:00, 0.1, 141, 2.48
15-Jun-2023 14:30:00, 0.1, 97, 2.64
15-Jun-2023 14:40:00, 0.1, 90, 2.40
15-Jun-2023 14:50:00, 0.1, 93, 2.65
15-Jun-2023 15:00:00, 0.1, 90, 2.43
15-Jun-2023 15:10:00, 0.1, 93, 3.08
15-Jun-2023 15:20:00, 0.1, 95, 2.38
15-Jun-2023 15:30:00, 0.1, 93, 3.09
15-Jun-2023 15:40:00, 0.1, 96, 1.49
15-Jun-2023 15:50:00, 0.2, 102, 1.65
15-Jun-2023 16:00:00, 0.2, 105, 1.78
15-Jun-2023 16:10:00, 0.2, 103, 1.84
15-Jun-2023 16:20:00, 0.2, 105, 1.90
15-Jun-2023 16:30:00, 0.2, 103, 1.99
15-Jun-2023 16:40:00, 0.2, 99, 1.88
15-Jun-2023 16:50:00, 0.2, 98, 2.03
15-Jun-2023 17:00:00, 0.2, 101, 2.08
15-Jun-2023 17:10:00, 0.2, 97, 2.24
15-Jun-2023 17:20:00, 0.2, 88, 2.34
15-Jun-2023 17:30:00, 0.2, 91, 2.51
15-Jun-2023 17:40:00, 0.2, 102, 2.42
15-Jun-2023 17:50:00, 0.2, 103, 2.48
15-Jun-2023 18:00:00, 0.3, 97, 2.32
15-Jun-2023 18:10:00, 0.2, 105, 2.38
15-Jun-2023 18:20:00, 0.2, 107, 2.30
15-Jun-2023 18:30:00, 0.2, 106, 2.41
15-Jun-2023 18:40:00, 0.2, 109, 2.45
15-Jun-2023 18:50:00, 0.2, 107, 2.35
15-Jun-2023 19:00:00, 0.2, 109, 2.19
15-Jun-2023 19:10:00, 0.2, 115, 2.34
15-Jun-2023 19:20:00, 0.2, 114, 2.32
15-Jun-2023 19:30:00, 0.2, 103, 1.71
15-Jun-2023 19:40:00, 0.2, 88, 1.99
15-Jun-2023 19:50:00, 0.2, 84, 1.99
15-Jun-2023 20:00:00, 0.2, 86, 2.24
15-Jun-2023 20:10:00, 0.2, 86, 2.18
15-Jun-2023 20:20:00, 0.2, 82, 2.18
15-Jun-2023 20:30:00, 0.3, 75, 2.18
15-Jun-2023 20:40:00, 0.3, 65, 2.24
15-Jun-2023 20:50:00, 0.3, 60, 2.34
15-Jun-2023 21:00:00, 0.3, 59, 2.28
15-Jun-2023 21:10:00, 0.3, 57, 2.28
15-Jun-2023 21:20:00, 0.3, 57, 2.40
15-Jun-2023 21:30:00, 0.3, 51, 2.13
15-Jun-2023 21:40:00, 0.3, 48, 2.21
15-Jun-2023 21:50:00, 0.3, 50, 2.44
15-Jun-2023 22:00:00, 0.3, 55, 2.56
15-Jun-2023 22:10:00, 0.3, 64, 2.59
15-Jun-2023 22:20:00, 0.3, 71, 2.54
15-Jun-2023 22:30:00, 0.4, 68, 2.66
15-Jun-2023 22:40:00, 0.3, 63, 2.45
15-Jun-2023 22:50:00, 0.3, 67, 2.75
15-Jun-2023 23:00:00, 0.3, 70, 2.70
15-Jun-2023 23:10:00, 0.3, 65, 2.59
15-Jun-2023 23:20:00, 0.3, 66, 2.57
15-Jun-2023 23:30:00, 0.4, 69, 2.69
15-Jun-2023 23:40:00, 0.4, 70, 2.79
15-Jun-2023 23:50:00, 0.4, 78, 3.03
16-Jun-2023 00:00:00, 0.4, 85, 2.71
16-Jun-2023 00:10:00, 0.4, 87, 2.63
16-Jun-2023 00:20:00, 0.4, 89, 2.66
16-Jun-2023 00:30:00, 0.4, 91, 2.88
16-Jun-2023 00:40:00, 0.4, 87, 3.00
16-Jun-2023 00:50:00, 0.3, 88, 3.08
16-Jun-2023 01:00:00, 0.4, 87, 3.06
16-Jun-2023 01:10:00, 0.3, 80, 3.28
16-Jun-2023 01:20:00, 0.3, 74, 2.97
16-Jun-2023 01:30:00, 0.3, 75, 3.08
16-Jun-2023 01:40:00, 0.3, 78, 2.75
16-Jun-2023 01:50:00, 0.3, 87, 3.06
16-Jun-2023 02:00:00, 0.3, 92, 2.94
16-Jun-2023 02:10:00, 0.3, 95, 3.06
16-Jun-2023 02:20:00, 0.3, 95, 2.84
16-Jun-2023 02:30:00, 0.3, 93, 2.83
16-Jun-2023 02:40:00, 0.3, 88, 2.88
16-Jun-2023 02:50:00, 0.3, 91, 3.00
16-Jun-2023 03:00:00, 0.3, 92, 2.98
16-Jun-2023 03:10:00, 0.3, 91, 3.06
16-Jun-2023 03:20:00, 0.2, 85, 2.84
16-Jun-2023 03:30:00, 0.2, 82, 2.97
16-Jun-2023 03:40:00, 0.2, 82, 2.90
16-Jun-2023 03:50:00, 0.2, 91, 2.85
16-Jun-2023 04:00:00, 0.2, 88, 2.96
16-Jun-2023 04:10:00, 0.2, 88, 2.84
